-.205331,.250821,.0150267,51.08363,53.27155,43.82074,3,0,0,1
.9995198,.4641558,-.1884738,54.73914,58.81733,50.50621,3,0,0,1
.0180642,-.193581,-.2845729,37.40923,44.70093,36.71507,3,0,0,1
1.435604,.7599774,.749835,59.27261,61.60959,55.31223,3,0,0,1
-1.204755,-.754274,.2233189,40.37087,55.31987,51.01115,1,1,0,0
-.9938917,-.8421358,-.0375743,55.43525,65.52064,57.32066,1,1,0,0
-.0412022,-.4244947,-.6437758,45.20996,43.15091,55.48028,2,0,1,0
-.2989389,-.2279731,-.1340235,54.05627,45.96609,55.39874,2,0,1,0
-.4872831,.0186233,-.3330137,37.10798,26.65382,42.72593,2,0,1,0
-.2893064,-.3172207,2.094131,61.8755,64.39161,63.68451,3,0,0,1
-.2194642,-.9606062,.1567073,44.78218,36.7387,29.01299,2,0,1,0
.0306826,-.1438212,-.733182,59.55346,55.78273,61.35299,1,1,0,0
-.0532957,-.5232319,-1.021863,37.51399,43.09262,26.80982,2,0,1,0
-.4763536,-.4865719,-.1590218,42.20438,24.43497,29.13366,2,0,1,0
.5876413,-.4933564,-.3048725,32.02317,46.0721,42.16718,2,0,1,0
-.6618054,1.115443,-.9152732,40.96809,41.73648,44.16156,1,1,0,0
-.0155668,.9211819,.6330261,57.03737,46.48521,50.01907,3,0,0,1
-.4421147,-.2108629,-.0119559,41.94602,45.61561,51.07889,3,0,0,1
-.725796,.2991224,.4643367,54.80884,52.77364,70.75559,3,0,0,1
-.8911374,.4122413,-.0072457,57.04001,55.17218,60.35743,3,0,0,1
.3718974,.8649138,.8368128,70.27885,63.14375,65.0182,2,0,1,0
-.8030427,-.6474849,-.3247938,56.95216,53.5297,46.98368,2,0,1,0
.9068714,.4756773,.2800896,64.93364,66.09805,56.30044,3,0,0,1
.470866,.2686936,-.7306072,57.78309,52.27839,50.91669,3,0,0,1
.5765129,.572597,1.019712,78.78747,66.54859,73.49256,2,0,1,0
.9559743,.6576636,.485028,53.82225,46.20644,51.68078,3,0,0,1
-.0753679,.209453,.2302835,61.38881,61.38861,54.66827,3,0,0,1
-1.135284,.6441811,-.4353728,38.94539,43.98601,44.1596,2,0,1,0
-1.023859,.0409613,-.870625,55.37986,65.26301,57.44074,2,0,1,0
.0987734,1.04212,.3532772,54.28591,54.86806,63.29397,3,0,0,1
.1937875,-.9237726,.6814226,47.21156,62.72051,44.76017,2,0,1,0
-.124947,.4676314,-.8608011,38.00388,55.9118,47.20897,3,0,0,1
.4597613,1.439855,.499531,67.48818,45.30383,62.75937,2,0,1,0
.6113311,.5973327,1.48809,51.9186,50.87274,49.65375,3,0,0,1
.0442501,1.46081,.334728,65.06796,55.87735,58.95959,2,0,1,0
.1148875,-.7008571,1.429308,50.17967,61.58881,49.2269,3,0,0,1
.9059151,-.8355339,.1664962,77.93906,63.90453,60.35773,3,0,0,1
.2472723,.7862242,.1654161,52.60698,43.5701,52.38163,3,0,0,1
.0162443,-.155348,-.4394929,46.93875,56.43354,51.78812,2,0,1,0
1.463169,.3504307,-.2674177,64.9446,57.39424,61.05634,2,0,1,0
.362683,-.2095415,.5257433,53.80368,65.28942,46.49546,3,0,0,1
-1.57852,.8160656,.1503548,31.40007,40.87715,39.38804,1,1,0,0
-.4647296,-.2155444,-.4968412,40.60446,43.23149,64.56548,1,1,0,0
.033822,.0092666,.4593161,36.22748,38.57881,38.94783,2,0,1,0
.8464419,.3590927,.9415772,56.84563,56.69637,53.54686,3,0,0,1
.8139032,.939886,-.2302388,50.94717,46.57827,60.0234,3,0,0,1
-.0524817,.0257309,-.2180614,58.609,61.35357,57.2081,2,0,1,0
1.357286,.8666605,.7388679,40.71095,60.84128,46.17427,2,0,1,0
-.1443187,-.4200622,-.6253433,67.13513,53.12606,74.77672,2,0,1,0
.3047509,-.6388265,-.3643315,52.18924,58.20937,54.54802,2,0,1,0
.7136517,-.2550099,.3705079,68.82618,63.34869,63.51824,3,0,0,1
.1717715,.0401648,-.7519387,57.1381,67.29371,63.05424,3,0,0,1
-.381907,1.021861,1.034404,52.88648,38.33313,49.17892,2,0,1,0
-1.170521,.1031179,-.5160414,39.62255,45.91737,43.51681,1,1,0,0
-.3976448,-.240995,-.1870294,78.35429,64.81663,69.51598,2,0,1,0
-.3060122,-1.084112,-1.020006,40.64208,42.1979,59.93626,1,1,0,0
.0687183,.6393213,.1562622,43.97817,41.57927,36.12879,2,0,1,0
.1881997,.4798191,1.663318,56.46749,53.04268,52.39228,3,0,0,1
.6590943,-.2592991,.0863727,52.96675,66.25464,51.67858,3,0,0,1
.5802933,-1.223857,-1.081935,67.77752,57.76352,64.31703,2,0,1,0
.6849861,.0524203,.3846518,58.20609,68.8103,59.72939,1,1,0,0
.7680689,-1.687818,-.8247764,39.84977,41.87702,39.9635,1,1,0,0
1.499681,-.2706367,-1.119631,35.85083,41.54807,52.75108,2,0,1,0
-.0462495,.0597667,-1.193968,59.88072,55.85732,58.21839,2,0,1,0
.4847876,-.200345,1.510307,36.86619,53.65561,46.31418,2,0,1,0
.3775817,.5411625,-.1656044,52.07268,47.12124,48.82931,2,0,1,0
.2791536,-.5789251,-1.353699,53.15382,51.06895,46.74879,1,1,0,0
-.5141901,-1.163846,-.5445646,62.03334,54.08426,64.91259,2,0,1,0
.5510867,1.343746,-.7118452,47.60238,46.92209,47.9874,1,1,0,0
-1.007074,-.8010367,-.0178533,48.53106,31.70434,33.03925,2,0,1,0
-1.31119,-.001715,-1.088616,53.56813,47.18816,46.33037,2,0,1,0
.1088791,-.2391538,1.199622,53.9355,58.08813,55.82142,1,1,0,0
-1.122144,.1611909,-.7493523,48.25575,44.41193,40.87993,1,1,0,0
-.1460327,.4377367,.5425066,67.42267,48.2093,51.44028,3,0,0,1
.5019131,.219296,.5621705,57.98109,51.65547,53.50396,2,0,1,0
.8599379,-.8357728,.449115,71.25623,72.23633,56.71862,3,0,0,1
.7325062,.1927309,.8317137,62.7902,55.03117,61.34813,3,0,0,1
-.5493016,-.33931,-1.274293,43.59855,30.24293,41.20943,1,1,0,0
-1.02314,-.7143413,-.6551279,43.19379,47.93143,49.80893,1,1,0,0
-.4922919,-.4816718,.0377593,53.78268,40.96198,48.65547,2,0,1,0
.5677736,.3992914,.4704386,42.85062,46.97256,50.80494,1,1,0,0
-.8160634,-.1346395,1.124705,58.09294,56.40768,67.76364,3,0,0,1
-1.166298,-.9362376,-.3600361,51.30826,49.26322,52.51149,2,0,1,0
.1329617,.4246472,2.583752,46.7845,54.41465,51.86422,3,0,0,1
.7953544,.4471314,.3518112,60.88758,54.21672,49.18882,3,0,0,1
.3834413,1.192285,2.245764,66.01234,59.65676,62.36093,2,0,1,0
-.7683587,-.0924218,-1.031402,48.57304,51.39074,50.99364,2,0,1,0
.724489,.8979405,1.647238,55.48837,56.71136,54.36557,3,0,0,1
1.497404,.181225,.5958759,50.98052,51.42356,48.30547,3,0,0,1
-1.360565,.5089478,-.6088603,29.96609,35.75074,26.68797,2,0,1,0
-.2406297,-1.203256,.3623241,59.27381,55.16507,53.57502,1,1,0,0
-.6081654,-.5367325,-.1010398,50.23073,60.57224,58.02094,3,0,0,1
-.2999686,-.6024893,-.2644099,51.29839,58.14236,58.00489,2,0,1,0
-.4376762,-.6941484,-.8960973,45.11786,53.53257,56.07027,1,1,0,0
.7947782,.1103248,-.4053522,51.0008,48.90144,50.52002,2,0,1,0
-.214337,-.0700693,-.1086414,46.94978,36.80111,51.8686,3,0,0,1
.1659663,.4420699,1.054667,58.218,65.48297,68.98386,3,0,0,1
.9612118,-.0741183,.9063727,80.58649,64.30092,63.21811,2,0,1,0
-.1637194,1.147037,1.334233,54.63129,66.37362,51.56736,3,0,0,1
-.5877981,.8604719,1.055215,50.16598,55.2613,52.81757,2,0,1,0
.2661861,-.7797418,.8045229,55.24778,48.90519,56.30251,3,0,0,1
.2582913,-.3700033,.828195,52.65374,71.24374,54.54201,3,0,0,1
-.041986,-.1889234,.0126136,62.56931,50.21443,50.37229,1,1,0,0
-.4437321,-.5583022,1.178094,65.49203,48.55824,39.49697,2,0,1,0
-.1172935,-.3678073,.7334106,58.02068,51.65807,57.2546,3,0,0,1
-.4465927,.1708227,-.0201035,39.10497,38.64357,41.09749,2,0,1,0
-.1436104,.4705258,.7900184,41.16279,52.69244,43.60854,3,0,0,1
.6717143,1.068289,-.4972029,56.20453,59.66831,57.53328,3,0,0,1
.2316998,.3813992,-.1571104,56.12695,71.55061,59.05902,3,0,0,1
.1453938,-1.783566,.3498958,42.14303,64.92451,45.32994,1,1,0,0
.4243081,-.2915925,.368893,52.40067,41.08681,46.62981,2,0,1,0
.5685636,-.1164898,-.8436287,39.59375,40.36091,32.27536,3,0,0,1
.2363892,.1753049,.0203844,68.44808,61.17925,60.48581,3,0,0,1
.014364,-1.046151,-.7276057,68.39484,50.02915,66.27619,3,0,0,1
.0076517,.1276109,.4437381,40.46492,57.21139,48.56649,3,0,0,1
-1.058842,.7084016,1.275958,44.88028,36.38717,46.78586,1,1,0,0
-.5350873,-.4954627,-.4838135,39.72782,52.48561,41.31367,2,0,1,0
-.1501225,.6260527,-.6275887,45.0379,46.5812,51.01931,1,1,0,0
-.5295722,-.0923756,-.3898393,61.795,65.28856,64.08527,2,0,1,0
.9389015,.0465695,.4192446,54.38089,59.27956,56.68192,2,0,1,0
1.263952,.1484381,1.028141,59.90108,57.08761,46.23846,2,0,1,0
-.9978936,-.9969242,-.7912673,38.83014,44.29625,50.5914,1,1,0,0
.3005011,-.1684038,.8296967,42.73186,54.05878,37.98738,2,0,1,0
-.0526892,-.4621364,-.0250326,50.41231,64.00059,37.33572,2,0,1,0
.2606573,-.0816075,1.097651,49.25457,54.35027,54.06881,3,0,0,1
-.004369,-.0629836,-.1648853,56.5644,55.73466,64.37947,3,0,0,1
-.2297661,-.1645961,-1.080712,41.94647,62.46951,40.01705,1,1,0,0
-.5964771,-.406534,-.9880495,46.32286,54.70297,54.72563,1,1,0,0
.4316096,1.131135,1.077327,56.32465,61.98588,40.91346,2,0,1,0
.7212559,.7700531,-.7779109,69.18084,70.12659,62.97038,2,0,1,0
.0967777,1.503521,.1813203,62.60919,59.0938,55.63397,3,0,0,1
.3599525,-.2767653,-.8455141,47.68391,49.74588,51.32692,2,0,1,0
.6102501,.2185624,.3471689,59.9767,66.14206,51.91187,2,0,1,0
-.3992567,.1421645,-1.105917,37.25533,42.95646,41.04711,3,0,0,1
.0655639,.552061,.8335558,67.37997,67.76691,61.48203,2,0,1,0
.7212119,.4854129,.4838459,48.47278,52.37146,47.17216,2,0,1,0
-.8870327,.8398796,-1.290153,33.22127,20.06888,29.70866,1,1,0,0
.7574686,-.5565232,-.2971779,60.46725,64.33598,62.8636,3,0,0,1
-.411586,.415638,-.7928162,56.56223,34.39798,51.08206,3,0,0,1
.1980404,-.0866869,.5253993,51.45269,59.29292,56.6848,3,0,0,1
-1.007073,-.1041717,-.7736207,39.4,41.22859,33.53652,2,0,1,0
-.2010044,-.3146678,-1.392409,72.50235,71.44433,69.75225,3,0,0,1
.6377103,.101083,-.3008418,43.79238,45.77798,61.88619,3,0,0,1
1.207664,.9659721,1.089123,62.71893,48.06617,56.21918,3,0,0,1
-.4126551,.3681091,-.4123778,59.17667,60.67505,50.87517,1,1,0,0
.2194404,-.6204879,.0000978,54.96165,57.62163,43.84686,3,0,0,1
-.4171216,-.080464,-.0353717,45.93626,60.90821,44.8129,2,0,1,0
.2392289,.3491698,-1.514044,61.33046,45.07069,59.98201,2,0,1,0
.2509272,-.0256558,.4427628,60.57423,68.30602,63.68282,3,0,0,1
-1.46831,-1.556283,-.1736986,50.89515,43.78155,52.0816,2,0,1,0
.262117,-1.134583,.4988754,58.35007,47.98434,51.88108,3,0,0,1
-.4430194,-.2864236,-.2003991,42.5676,23.95864,33.11089,2,0,1,0
.6904095,-.3371699,.0397924,55.7123,56.85878,55.58628,3,0,0,1
-.2075143,1.254455,-.9314551,52.11434,53.92839,55.36386,1,1,0,0
-.4912922,-.3342026,-.5719164,54.62315,46.43597,47.7496,1,1,0,0
1.195799,.4265127,-.5140017,63.41373,50.78142,54.70316,3,0,0,1
-.0441169,-.5032791,-.1733647,64.99768,66.7404,60.19556,1,1,0,0
-.0326886,-2.53275,-1.926825,47.21073,60.0799,60.81785,1,1,0,0
-.0747349,-.7784188,1.387069,67.24499,47.96199,61.42267,2,0,1,0
-.5065191,-.4073724,-1.943924,49.46148,48.12222,56.58215,1,1,0,0
.3411854,-.9832935,-1.459538,56.73706,58.09759,74.85433,1,1,0,0
1.351858,-.7711008,.471316,62.49687,55.25996,51.06149,2,0,1,0
.3235493,.0268961,.0036711,48.05586,62.6142,49.1114,3,0,0,1
-1.044593,.6765249,-.5187985,51.36275,47.66127,57.06092,2,0,1,0
.1687242,1.618685,-.1454264,37.40351,42.1589,55.53304,2,0,1,0
-.0741742,-.49997,.8638334,52.8196,52.80625,53.93317,2,0,1,0
.4019718,.2667237,.8943789,44.15757,54.70015,48.57697,1,1,0,0
-.9594156,-.7883725,-1.045926,48.05278,41.36731,48.73326,2,0,1,0
.1542737,-.0341567,1.355647,35.45897,48.87096,43.48996,3,0,0,1
.0312611,-.1818774,.2211449,54.74828,51.47149,43.91602,2,0,1,0
1.841211,1.426503,1.942101,71.00642,67.19997,58.49194,3,0,0,1
.0853148,-.0715227,.463505,59.66078,59.28524,63.25477,2,0,1,0
.7386729,1.116028,-.5383909,58.88639,41.6901,51.1242,3,0,0,1
-.8600462,-.461777,-.4546051,24.62001,41.2799,29.83796,2,0,1,0
.1650232,-.6825548,.2002186,47.28575,54.87502,56.84805,1,1,0,0
1.154581,-.9009919,.0716138,55.75006,47.28302,48.02544,3,0,0,1
.8377847,-.6418478,-.8311149,64.298,55.74464,48.30931,1,1,0,0
.3269079,.1986138,-1.141919,50.97471,54.21991,56.56749,2,0,1,0
-.2424466,.1384533,-.0069531,47.60891,45.00227,56.4829,3,0,0,1
.1046001,.5197231,-.2982216,68.79505,59.29443,67.59826,1,1,0,0
.9214903,.8202311,-.0249132,62.78622,53.85336,62.75525,2,0,1,0
.0161508,.0752067,1.241236,48.71109,55.79676,43.78178,3,0,0,1
-.6468335,1.30589,.8397766,46.8667,32.86037,44.9649,2,0,1,0
.2698931,-.7392296,-.6453908,55.28255,56.52697,48.96835,2,0,1,0
.13415,.6569927,.3610207,42.46666,55.19209,49.74116,2,0,1,0
.4192814,.6618336,.0206522,65.3301,52.34556,46.91906,2,0,1,0
-1.365231,.3898459,.4523595,28.60894,42.99967,37.62325,3,0,0,1
-.6046758,-1.028207,-.7317621,40.23578,40.63987,47.35149,1,1,0,0
-.7416378,.0973724,-.0247568,37.57112,48.61117,43.44345,3,0,0,1
-.0550531,.8142325,.0488228,56.83751,50.09134,53.5751,2,0,1,0
-.2778073,-.4400683,.2760064,58.79873,62.47837,46.50481,1,1,0,0
.5820209,.0899685,-1.221169,68.63412,69.71747,65.77852,2,0,1,0
-.5897613,-1.030086,-.6156914,37.98714,42.26459,44.55828,2,0,1,0
1.423993,-.0343403,.4407603,59.35412,51.27832,53.52345,3,0,0,1
1.207581,.0843943,.892826,45.39482,63.88104,44.77641,3,0,0,1
.7544171,.2472011,.2145039,51.32676,52.41462,53.052,2,0,1,0
.1617837,.0532031,-.1838837,31.09857,44.31843,36.44873,2,0,1,0
-.2065392,.9076682,1.178834,43.92002,45.14142,37.04599,2,0,1,0
-.5550765,-1.054766,-1.144968,42.88678,62.17973,54.59847,2,0,1,0
.7974725,.1411791,.2109195,58.45975,54.37379,67.09044,2,0,1,0
-.0387606,.8081196,-.0731508,33.37658,56.27945,47.67665,3,0,0,1
.0720014,-.3486914,-1.165752,39.86842,49.64258,34.73455,1,1,0,0
-1.115451,-.3138906,.365135,42.21072,44.96555,37.70659,1,1,0,0
-.968622,.8187277,-.5302994,37.42429,32.75587,29.14595,2,0,1,0
1.645788,.2246995,1.384916,64.49163,69.80851,64.76395,2,0,1,0
.2199595,-.3074559,.9823067,42.01139,50.96722,43.27247,1,1,0,0
.4612095,-.1066932,-.6285904,46.81802,52.65985,58.21429,1,1,0,0
-.4208328,-.7955677,-.0991906,40.86633,38.56678,63.40816,2,0,1,0
-.4023634,-.2828746,.1770175,50.93984,53.33208,52.56577,2,0,1,0
.6425539,-1.154397,-1.341947,59.29011,63.35135,68.12763,3,0,0,1
-.8691236,-1.710979,-.7663062,35.34894,39.08966,44.08797,2,0,1,0
-.3940759,-.4362703,-2.746669,35.88363,27.70889,34.88696,1,1,0,0
.4839953,-.4723766,.2540745,48.7641,49.28754,42.18227,2,0,1,0
.2130998,.0208972,.4831955,40.78673,42.09538,41.5659,3,0,0,1
-.2980641,-1.576359,-1.462322,46.74551,63.6965,53.8711,1,1,0,0
1.469159,.5195971,.419535,64.89456,70.8432,72.00652,1,1,0,0
.5962015,.3742079,.4574375,66.41573,66.02127,68.16163,2,0,1,0
-.8137569,-.7071054,-.2995766,52.70493,45.8205,42.16218,2,0,1,0
.5832158,-1.243581,-.6952999,58.98719,66.73692,54.48857,1,1,0,0
.3372374,.2955112,.2869763,49.70213,50.17827,55.94344,2,0,1,0
.4913479,.7707238,2.198437,53.02557,50.93116,48.72535,3,0,0,1
.2243978,.026572,1.508905,51.12242,52.06009,45.73434,3,0,0,1
-.228581,-.4930862,1.066301,50.30648,48.28506,42.07728,2,0,1,0
-.2226972,-.2913306,-.3338613,44.09874,51.23232,47.23714,3,0,0,1
.9204184,.1458061,.0785719,48.97701,49.98566,49.09538,2,0,1,0
.2994436,1.517112,.7655493,44.07222,56.29729,51.56502,3,0,0,1
-.3507289,-.4368086,-.1756945,41.01357,41.3394,38.36498,1,1,0,0
.2176803,-.4700466,-1.41194,55.23152,51.86934,46.77038,2,0,1,0
-.325103,.7976036,.1541487,40.91096,48.23529,57.83603,3,0,0,1
.3452893,-.7221392,.4772907,28.14032,34.75315,38.72513,2,0,1,0
.6199986,-.318913,-1.072852,59.57601,47.49988,70.30901,2,0,1,0
-.8697206,-.0874709,-2.095268,48.43517,42.26154,49.92352,1,1,0,0
-.2640921,.0318579,.0884945,49.8613,44.57808,53.19789,1,1,0,0
.2016245,.9601992,-.0029688,53.63645,61.12844,45.11735,2,0,1,0
-.2585859,.8154672,-.2394183,53.51494,56.63043,48.49384,3,0,0,1
-1.098794,-.0096965,.1597679,44.13889,43.57824,49.39851,2,0,1,0
-.1260601,.074967,-.4236571,66.50877,55.98204,55.82175,2,0,1,0
.0962414,-.1517631,-.2227675,47.95231,51.85564,46.36129,2,0,1,0
.5148677,.6067371,.5232039,46.8924,51.80055,50.03196,3,0,0,1
-.4668736,.049869,-1.039968,36.44422,35.02281,39.82775,3,0,0,1
.2696725,1.127253,-.3409024,47.24697,62.73633,42.66785,2,0,1,0
-.1432095,-.0595205,-.8228979,45.91621,51.13242,64.15994,2,0,1,0
.5455638,.3005988,-1.381982,53.94487,41.58868,52.83806,2,0,1,0
.4230095,.9943649,.4366017,51.5249,69.17671,55.63143,3,0,0,1
-.2757586,-.5032896,1.161671,58.95538,51.97546,54.61126,3,0,0,1
.1354713,.847411,.1109441,52.81609,49.78152,63.82842,1,1,0,0
-.7036024,-.1743448,-.615568,33.86205,50.18845,47.69855,1,1,0,0
-.0111307,.9175692,.8409991,42.61356,40.87302,44.17463,1,1,0,0
.5697337,-.6331498,.6088354,69.81473,61.30096,55.52958,3,0,0,1
.5022819,1.049618,1.460037,41.22289,46.51691,56.92423,3,0,0,1
.3903622,-1.095662,-.2369703,42.26743,52.78955,39.60023,1,1,0,0
-1.224949,-.6587822,-1.467734,55.29042,51.31999,59.03868,1,1,0,0
.466144,-1.377681,-.6893932,54.85295,59.41317,64.61405,1,1,0,0
-.3593774,-.4588251,-.8484207,58.57146,63.34131,51.32314,3,0,0,1
-.749099,.8383404,.5713165,41.5471,33.6355,51.01428,3,0,0,1
.0840235,-.7712765,-.3865934,60.51966,71.15359,63.10826,2,0,1,0
1.211691,.0769864,-.5384271,41.1083,49.74765,43.07333,1,1,0,0
.5404961,.061932,1.203481,45.69321,53.31253,55.55858,3,0,0,1
1.321759,-.3787993,.4770366,53.44453,52.39892,53.34706,2,0,1,0
-.8763319,2.093563,.2048074,47.29049,47.42228,60.17966,1,1,0,0
.2287867,.5555398,.037405,38.43514,42.02307,37.07193,3,0,0,1
1.320758,.4079037,.1585567,64.47952,45.8908,60.16038,3,0,0,1
.6320142,.5010442,-.0786332,60.0691,56.43453,59.53072,3,0,0,1
1.559292,-.4437099,.4920911,61.24564,64.09667,65.29723,2,0,1,0
-.5944072,-.0848889,.2601954,49.53648,47.70472,50.80518,2,0,1,0
-.3421218,.0908965,-.4460239,43.32784,51.16369,52.1886,1,1,0,0
-.1599779,.1392756,-.276919,49.84883,57.03571,49.46067,2,0,1,0
-.6927514,.4506788,-.0600143,40.7603,43.7535,42.66908,1,1,0,0
-.1752445,-1.243849,.1866932,53.06658,37.62465,54.73463,2,0,1,0
.8492579,.2601795,-.81739,79.35493,55.05845,66.73051,2,0,1,0
.409744,.0873647,.0617701,59.81387,53.00069,72.09058,2,0,1,0
.4360104,.424032,.1137501,48.95102,45.04644,49.74756,1,1,0,0
-.9662134,.0668308,-.1584981,54.92743,45.33171,45.99454,2,0,1,0
.6382457,1.381573,1.750785,60.18671,51.20716,52.5634,2,0,1,0
-1.995957,.1335419,-.9046404,49.67048,36.46763,46.71616,3,0,0,1
-.0217968,-1.093051,-.7492791,42.841,44.58365,33.3736,2,0,1,0
-.2243756,-.2726979,.9892085,53.1304,55.96892,43.44701,2,0,1,0
-.0533914,-.7112949,-.4002435,44.14107,51.51059,47.75896,2,0,1,0
-.1400241,-.6334924,-.2803656,63.28251,55.34168,66.76536,3,0,0,1
-.8057639,.3589229,-.9239145,51.60149,40.79198,49.02076,1,1,0,0
-.1291724,-.8149791,-1.672817,34.61417,39.83344,39.58413,1,1,0,0
.469789,.3081965,.6831483,66.22778,57.24562,64.37022,2,0,1,0
.4563621,.0307053,.7776245,50.30218,38.94042,52.18389,3,0,0,1
-.3541687,-.6073398,-.2333151,55.49417,66.38635,53.00788,3,0,0,1
-.1334413,.6768024,.4641099,47.53228,45.22913,50.92987,2,0,1,0
-1.557011,.7153971,.728314,62.15022,58.07598,48.69521,3,0,0,1
-1.27554,.3383159,.8830139,43.26474,43.62022,47.83288,2,0,1,0
1.168864,.2435034,.2583707,64.20261,66.33046,70.89968,3,0,0,1
-.5238339,-.0178271,-.4835551,41.94237,50.23834,53.69261,2,0,1,0
-.2570305,-.1098185,.1028864,46.72182,54.71413,29.8784,2,0,1,0
-.6406733,.8440751,.2213195,49.66275,59.1907,55.55663,2,0,1,0
-.6498806,-1.231826,-1.729802,57.09292,40.62509,54.3862,2,0,1,0
-.5075859,-1.115543,.0040448,53.10086,47.29963,29.40477,3,0,0,1
-.8970866,-.7655943,-.1335873,53.50079,65.47592,44.86285,2,0,1,0
-.3752022,.1879315,-.285928,55.47601,61.48452,60.58142,3,0,0,1
.6188513,.0828742,-.3493556,66.56013,71.74632,56.95221,2,0,1,0
.5797055,.1151826,-.0998939,56.66048,40.9725,60.789,1,1,0,0
-.0009751,.1569587,1.192956,70.6779,64.89155,73.58343,2,0,1,0
-.0550661,.032102,.2956786,42.17301,51.76965,45.45059,2,0,1,0
-.4340801,.1211742,-.7102463,48.58358,52.26542,53.86009,1,1,0,0
.9074987,-.1415506,-.3708482,45.75663,53.21347,55.95861,1,1,0,0
.3835194,-1.011403,-.9325311,47.91046,48.42659,44.20988,3,0,0,1
-.8590905,.017973,.5131102,42.11874,44.24748,54.91026,2,0,1,0
-.1980146,-.4727558,-1.33918,38.84619,40.48253,38.00476,2,0,1,0
-.5935616,-.9506047,-.6813238,56.41437,60.8695,56.36943,2,0,1,0
.3173985,.2416573,-.5874626,67.55715,51.67924,60.86487,3,0,0,1
-.3774916,.2447178,-.866941,44.15666,49.16201,51.02795,2,0,1,0
.1884838,.8280476,-1.162281,56.06048,52.52102,56.13597,2,0,1,0
-.2087493,-.2467894,1.086921,49.11165,57.09312,50.86884,3,0,0,1
.4824331,.3912308,-.2467506,57.68415,62.80744,67.75584,1,1,0,0
-.4465476,.5875459,-.1506792,60.6442,56.44651,53.87774,3,0,0,1
-.1857849,-.0975368,.0607406,46.04456,47.28428,43.98538,2,0,1,0
-.2916964,.9095658,.6197555,55.46835,51.77639,68.17974,3,0,0,1
-.0415806,-.0778458,.2957077,47.6974,52.60722,53.992,3,0,0,1
-.4066094,.003693,-.9771372,39.32867,37.1082,36.7826,2,0,1,0
-.4795711,.5190693,-.1250741,55.57373,61.3304,39.59037,2,0,1,0
.1440526,.2229109,.8929043,39.63905,50.06894,51.91642,3,0,0,1
.0261415,-1.192273,.1702213,56.26393,60.33117,49.13924,1,1,0,0
-.920312,-.8355543,.4401181,42.80464,36.71798,45.05635,1,1,0,0
.1725491,-.4475117,-1.411546,50.28743,46.28198,47.08294,1,1,0,0
1.163566,.1002594,-.0890857,49.77361,44.59875,48.91192,2,0,1,0
.2119453,.2726785,-.7815643,53.46318,59.62528,47.92908,3,0,0,1
-.0339993,.8749889,.0153737,58.8732,57.82308,43.52482,3,0,0,1
.6818378,.5274429,.827822,59.27861,52.90825,63.50542,3,0,0,1
-.1003739,.1852035,.4196674,52.62386,50.35408,62.68295,1,1,0,0
.943571,-.9152892,.4099629,67.36844,59.28067,59.51468,2,0,1,0
.5381433,-1.349855,-.7124782,42.13923,55.85994,41.29082,1,1,0,0
